"id","ukip","libdem","cons","lab","bnp","gender1","region"
19659,0,0,1,0,0,1,2
19660,0,0,1,0,0,1,5
19661,0,0,1,1,0,1,1
19662,0,0,1,0,0,1,2
19663,0,0,1,0,0,0,6
19664,0,0,1,0,0,1,0
19665,0,0,1,0,0,1,2
19666,0,0,1,0,0,1,2
19667,0,0,1,1,0,1,2
19668,0,0,1,0,0,1,2
19669,0,0,1,0,0,1,4
19670,0,0,1,0,0,1,2
19671,0,0,1,0,0,0,1
19672,0,0,1,1,0,1,2
19673,0,0,1,0,0,1,10
19674,0,0,1,0,0,1,1
19675,0,0,1,0,0,1,0
19676,0,0,1,1,0,1,0
19677,0,0,1,0,0,1,10
19678,0,0,1,0,0,1,10
19679,0,0,1,1,0,1,6
19680,0,0,1,0,0,0,2
19681,0,0,1,0,0,1,2
19682,0,0,1,1,0,1,5
19683,0,0,1,1,0,1,2
19684,0,0,1,0,0,0,6
19685,0,0,1,0,0,0,5
19686,0,0,1,0,0,0,8
19687,0,0,1,0,0,0,0
19688,0,0,1,0,0,0,2
19689,0,0,1,1,0,1,8
19690,0,0,1,0,0,1,7
19691,0,0,1,0,0,0,4
19692,0,0,1,0,0,1,1
19693,0,0,1,0,0,0,2
19694,0,0,1,0,0,1,2
19695,0,0,1,1,0,1,6
19696,0,0,1,0,0,0,5
19697,0,0,1,0,0,1,1
19698,0,0,1,1,0,1,2
19699,0,0,1,0,0,1,2
19700,0,0,1,0,0,1,2
19701,0,0,1,0,0,1,8
19702,0,0,1,0,0,1,2
19703,0,0,1,1,0,1,2
19704,0,0,1,0,0,1,2
19705,0,0,1,0,0,0,4
19706,0,0,1,1,0,0,6
19707,0,0,1,0,0,1,6
19708,0,0,1,0,0,1,10
19709,0,0,1,0,0,1,2
19710,0,0,1,0,0,0,7
19711,0,0,1,0,0,1,6
19712,0,0,1,0,0,1,9
19713,0,0,1,0,0,1,2
19714,0,0,1,0,0,0,4
19715,0,0,1,0,0,1,7
19716,0,0,1,1,0,1,2
19717,0,0,1,0,0,0,4
19718,0,0,1,0,0,1,7
19719,0,0,1,0,0,1,9
19720,0,0,1,0,0,1,2
19721,0,0,1,0,0,1,2
19722,0,0,1,0,0,0,1
19723,0,0,1,0,0,1,10
19724,0,0,1,0,0,1,6
19725,0,0,1,0,0,0,1
19726,0,0,1,0,0,1,2
19727,0,0,1,0,0,0,0
19728,0,0,1,0,0,1,1
19729,0,0,1,0,0,1,2
19730,0,0,1,0,0,1,4
19731,0,0,1,0,0,1,10
19732,0,0,1,0,0,0,2
19733,0,0,1,0,0,1,7
19734,0,0,1,0,0,1,2
19735,0,0,1,0,0,1,2
19736,0,0,1,1,0,1,2
19737,0,0,1,0,0,1,3
19738,0,0,1,0,0,1,6
19739,0,0,1,0,0,1,10
19740,0,0,1,0,0,1,5
19741,0,0,1,0,0,1,7
19742,0,0,1,1,0,1,6
19743,0,0,1,1,0,0,4
19744,0,0,1,1,0,0,10
19745,0,0,1,0,0,1,7
19746,0,0,1,0,0,1,5
19747,0,0,1,1,0,0,1
19748,0,0,1,0,0,1,10
19749,0,0,1,1,0,1,2
19750,0,0,1,0,0,1,2
19751,0,0,1,0,0,1,9
19752,0,0,1,1,0,1,6
19753,0,0,1,0,0,1,2
19754,0,0,1,0,0,1,6
19755,0,0,1,0,0,0,6
19756,0,0,1,0,0,1,4
19757,0,0,1,0,0,1,2
19758,0,0,1,0,0,1,2
19759,0,0,1,0,0,1,10
19760,0,0,1,1,0,1,3
19761,0,0,1,0,0,1,2
19762,0,0,1,0,0,1,6
19763,0,0,1,0,0,0,10
19764,0,0,1,0,0,0,4
19765,0,0,1,1,0,1,0
19766,0,0,1,0,0,1,6
19767,0,0,1,0,0,1,10
19768,0,0,1,0,0,1,10
19769,0,0,1,1,0,1,1
19770,0,0,1,0,0,1,2
19771,0,0,1,0,0,0,6
19772,0,0,1,0,0,1,9
19773,0,0,1,1,0,1,1
19774,0,0,1,0,0,0,4
19775,0,0,1,0,0,1,6
19776,0,0,1,0,0,0,6
19777,0,0,1,0,0,1,2
19778,0,0,1,1,0,1,6
19779,0,0,1,0,0,1,7
19780,0,0,1,0,0,1,2
19781,0,0,1,0,0,1,3
19782,0,0,1,1,0,0,0
19783,0,0,1,0,0,1,6
19784,0,0,1,0,0,1,1
19785,0,0,1,1,0,1,9
19786,0,0,1,0,0,1,2
19787,0,0,1,1,0,1,5
19788,0,0,1,0,0,0,6
19789,0,0,1,0,0,0,2
19790,0,0,1,0,0,1,1
19791,0,0,1,0,0,1,2
19792,0,0,1,0,0,1,10
19793,0,0,1,0,0,0,6
19794,0,0,1,0,0,0,3
19795,0,0,1,0,0,1,6
19796,0,0,1,0,0,0,5
19797,0,0,1,0,0,0,7
19798,0,0,1,0,0,1,10
19799,0,0,1,0,0,1,0
19800,0,0,1,0,0,1,6
19801,0,0,1,0,0,1,0
19802,0,0,1,1,0,1,6
19803,0,0,1,0,0,1,8
19804,0,0,1,0,0,0,2
19805,0,0,1,0,0,1,2
19806,0,0,1,1,0,1,2
19807,0,0,1,0,0,1,2
19808,0,0,1,1,0,0,4
19809,0,0,1,1,0,1,2
19810,0,0,1,0,0,1,2
19811,0,0,1,0,0,1,5
19812,0,0,1,0,0,1,9
19813,0,0,1,0,0,0,5
19814,0,0,1,0,0,1,1
19815,0,0,1,0,0,1,4
19816,0,0,1,1,0,1,0
19817,0,0,1,0,0,1,7
19818,0,0,1,0,0,1,3
19819,0,0,1,0,0,1,2
19820,0,0,1,0,0,1,2
19821,0,0,1,0,0,1,2
19822,0,0,1,0,0,1,9
19823,0,0,1,0,0,1,2
19824,0,0,1,0,0,0,8
19825,0,0,1,1,0,1,2
19826,0,0,1,1,0,0,2
19827,0,0,1,0,0,1,5
19828,0,0,1,0,0,1,5
19829,0,0,1,0,0,0,7
19830,0,0,1,0,0,0,2
19831,0,0,1,0,0,0,2
19832,0,0,1,0,0,1,1
19833,0,0,1,0,0,1,2
19834,0,0,1,0,0,1,5
19835,0,0,1,0,0,0,0
19836,0,0,1,0,0,1,0
19837,0,0,1,0,0,1,6
19838,0,0,1,0,0,1,2
19839,0,0,1,1,0,0,2
19840,0,0,1,0,0,1,6
19841,0,0,1,0,0,1,2
19842,0,0,1,0,0,1,6
19843,0,0,1,0,0,0,2
19844,0,0,1,0,0,1,2
19845,0,0,1,0,0,1,2
19846,0,0,1,0,0,0,6
19847,0,0,1,0,0,1,7
19848,0,0,1,0,0,1,5
19849,0,0,1,0,0,0,2
19850,0,0,1,1,0,1,5
19851,0,0,1,0,0,0,2
19852,0,0,1,1,0,1,1
19853,0,0,1,0,0,0,4
19854,0,0,1,0,0,1,6
19855,0,0,1,0,0,1,2
19856,0,0,1,0,0,1,2
19857,0,0,1,0,0,0,3
19858,0,0,1,0,0,1,4
19859,0,0,1,0,0,1,4
19860,0,0,1,0,0,1,2
19861,0,0,1,0,0,1,5
19862,0,0,1,0,0,1,6
19863,0,0,1,1,0,1,8
19864,0,0,1,0,0,1,0
19865,0,0,1,1,0,1,1
19866,0,0,1,1,0,0,2
19867,0,0,1,1,0,1,5
19868,0,0,1,1,0,1,2
19869,0,0,1,0,0,0,6
19870,0,0,1,0,0,1,0
19871,0,0,1,0,0,1,6
19872,0,0,1,0,0,1,2
19873,0,0,1,0,0,1,9
19874,0,0,1,0,0,1,6
19875,0,0,1,0,0,1,3
19876,0,0,1,0,0,0,7
19877,0,0,1,1,0,1,2
19878,0,0,1,0,0,1,1
19879,0,0,1,0,0,0,0
19880,0,0,1,0,0,1,0
19881,0,0,1,0,0,1,0
19882,0,0,1,0,0,1,0
19883,0,0,1,0,0,1,3
19884,0,0,1,1,0,0,2
19885,0,0,1,0,0,1,6
19886,0,0,1,0,0,0,2
19887,0,0,1,0,0,1,0
19888,0,0,1,0,0,1,4
19889,0,0,1,0,0,0,2
19890,0,0,1,0,0,1,9
19891,0,0,1,0,0,1,2
19892,0,0,1,0,0,1,2
19893,0,0,1,0,0,0,6
19894,0,0,1,0,0,1,1
19895,0,0,1,0,0,1,6
19896,0,0,1,1,0,1,2
19897,0,0,1,1,0,1,5
19898,0,0,1,0,0,0,0
19899,0,0,1,0,0,1,5
19900,0,0,1,0,0,1,6
19901,0,0,1,0,0,1,2
19902,0,0,1,0,0,0,4
19903,0,0,1,0,0,1,10
19904,0,0,1,0,0,1,5
19905,0,0,1,0,0,1,2
19906,0,0,1,0,0,0,2
19907,0,0,1,0,0,1,2
19908,0,0,1,0,0,0,7
19909,0,0,1,0,0,1,8
19910,0,0,1,0,0,1,4
19911,0,0,1,0,0,0,2
19912,0,0,1,0,0,0,0
19913,0,0,1,0,0,1,2
19914,0,0,1,0,0,1,2
19915,0,0,1,0,0,1,6
19916,0,0,1,0,0,1,1
19917,0,0,1,0,0,0,5
19918,0,0,1,1,0,0,8
19919,0,0,1,1,0,0,1
19920,0,0,1,0,0,1,10
19921,0,0,1,0,0,1,7
19922,0,0,1,1,0,1,2
19923,0,0,1,0,0,0,0
19924,0,0,1,0,0,1,9
19925,0,0,1,0,0,1,2
19926,0,0,1,0,0,0,7
19927,0,0,1,0,0,0,5
19928,0,0,1,0,0,1,7
19929,0,0,1,1,0,0,5
19930,0,0,1,0,0,1,9
19931,0,0,1,1,0,1,5
19932,0,0,1,0,0,1,2
19933,0,0,1,0,0,0,10
19934,0,0,1,0,0,0,6
19935,0,0,1,1,0,1,5
19936,0,0,1,0,0,0,5
19937,0,0,1,0,0,1,0
19938,0,0,1,1,0,1,2
19939,0,0,1,0,0,1,9
19940,0,0,1,0,0,0,6
19941,0,0,1,0,0,1,2
19942,0,0,1,0,0,1,2
19943,0,0,1,0,0,1,1
19944,0,0,1,1,0,1,9
19945,0,0,1,0,0,1,5
19946,0,0,1,0,0,1,6
19947,0,0,1,1,0,1,9
19948,0,0,1,1,0,0,10
19949,0,0,1,1,0,0,2
19950,0,0,1,0,0,0,7
19951,0,0,1,1,0,0,2
19952,0,0,1,0,0,1,2
19953,0,0,1,1,0,1,4
19954,0,0,1,0,0,1,2
19955,0,0,1,0,0,0,2
19956,0,0,1,0,0,1,5
19957,0,0,1,0,0,1,2
19958,0,0,1,0,0,1,0
19959,0,0,1,0,0,0,2
19960,0,0,1,0,0,1,9
19961,0,0,1,0,0,1,1
19962,0,0,1,0,0,1,1
19963,0,0,1,0,0,1,6
19964,0,0,1,0,0,1,10
19965,0,0,1,1,0,1,2
19966,0,0,1,0,0,1,9
19967,0,0,1,1,0,1,7
19968,0,0,1,0,0,1,3
19969,0,0,1,0,0,0,10
19970,0,0,1,0,0,0,2
19971,0,0,1,0,0,0,2
19972,0,0,1,0,0,1,2
19973,0,0,1,0,0,1,8
19974,0,0,1,0,0,1,6
19975,0,0,1,0,0,1,6
19976,0,0,1,0,0,1,6
19977,0,0,1,0,0,1,2
19978,0,0,1,0,0,1,2
19979,0,0,1,0,0,1,1
19980,0,0,1,0,0,1,6
19981,0,0,1,0,0,1,2
19982,0,0,1,0,0,0,10
19983,0,0,1,0,0,1,0
19984,0,0,1,1,0,0,2
19985,0,0,1,0,0,1,2
19986,0,0,1,0,0,1,0
19987,0,0,1,0,0,0,1
19988,0,0,1,0,0,1,8
19989,0,0,1,1,0,1,10
19990,0,0,1,0,0,0,6
19991,0,0,1,1,0,1,10
19992,0,0,1,0,0,1,7
19993,0,0,1,0,0,1,2
19994,0,0,1,0,0,1,0
19995,0,0,1,0,0,1,3
19996,0,0,1,0,0,1,9
19997,0,0,1,0,0,1,9
19998,0,0,1,1,0,0,2
19999,0,0,1,0,0,1,2
20000,0,0,1,0,0,0,2
20001,0,0,1,0,0,1,2
20002,0,0,1,1,0,1,10
20003,0,0,1,0,0,1,4
20004,0,0,1,0,0,1,2
20005,0,0,1,0,0,1,6
20006,0,0,1,0,0,1,2
20007,0,0,1,0,0,1,10
20008,0,0,1,0,0,1,2
20009,0,0,1,1,0,1,2
20010,0,0,1,0,0,1,2
20011,0,0,1,0,0,0,6
20012,0,0,1,0,0,1,3
20013,0,0,1,0,0,1,8
20014,0,0,1,1,0,1,5
20015,0,0,1,1,0,1,4
20016,0,0,1,1,0,1,2
20017,0,0,1,0,0,1,7
20018,0,0,1,1,0,0,2
20019,0,0,1,0,0,1,6
20020,0,0,1,1,0,1,6
20021,0,0,1,1,0,0,9
20022,0,0,1,0,0,1,2
20023,0,0,1,0,0,1,2
20024,0,0,1,0,0,1,2
20025,0,0,1,0,0,0,9
20026,0,0,1,0,0,0,10
20027,0,0,1,0,0,1,7
20028,0,0,1,0,0,1,10
20029,0,0,1,0,0,1,4
20030,0,0,1,0,0,0,7
20031,0,0,1,0,0,1,2
20032,0,0,1,0,0,0,7
20033,0,0,1,0,0,1,2
20034,0,0,1,0,0,1,2
20035,0,0,1,0,0,1,2
20036,0,0,1,0,0,1,2
20037,0,0,1,0,0,1,2
20038,0,0,1,0,0,0,2
20039,0,0,1,0,0,0,2
20040,0,0,1,0,0,0,10
20041,0,0,1,0,0,1,9
20042,0,0,1,1,0,0,2
20043,0,0,1,1,0,1,2
20044,0,0,1,0,0,1,7
20045,0,0,1,0,0,1,0
20046,0,0,1,0,0,1,2
20047,0,0,1,0,0,0,10
20048,0,0,1,0,0,1,2
20049,0,0,1,0,0,0,7
20050,0,0,1,0,0,1,2
20051,0,0,1,0,0,1,7
20052,0,0,1,0,0,1,7
20053,0,0,1,0,0,1,5
20054,0,0,1,0,0,0,6
20055,0,0,1,0,0,1,0
20056,0,0,1,0,0,1,4
20057,0,0,1,0,0,0,6
20058,0,0,1,1,0,1,10
20059,0,0,1,0,0,0,2
20060,0,0,1,0,0,1,2
20061,0,0,1,0,0,0,3
20062,0,0,1,1,0,1,2
20063,0,0,1,0,0,1,4
20064,0,0,1,0,0,1,6
20065,0,0,1,0,0,1,4
20066,0,0,1,0,0,1,2
20067,0,0,1,0,0,1,7
20068,0,0,1,0,0,0,7
20069,0,0,1,0,0,0,7
20070,0,0,1,0,0,1,10
20071,0,0,1,0,0,1,2
20072,0,0,1,1,0,1,1
20073,0,0,1,0,0,0,4
20074,0,0,1,0,0,1,7
20075,0,0,1,0,0,1,6
20076,0,0,1,0,0,0,1
20077,0,0,1,0,0,1,9
20078,0,0,1,0,0,1,0
20079,0,0,1,0,0,0,2
20080,0,0,1,0,0,1,1
20081,0,0,1,0,0,1,6
20082,0,0,1,0,0,1,1
20083,0,0,1,0,0,1,5
20084,0,0,1,0,0,1,10
20085,0,0,1,0,0,0,7
20086,0,0,1,0,0,0,7
20087,0,0,1,0,0,1,7
20088,0,0,1,0,0,1,2
20089,0,0,1,0,0,0,5
20090,0,0,1,0,0,1,5
20091,0,0,1,0,0,1,2
20092,0,0,1,1,0,0,4
20093,0,0,1,0,0,1,1
20094,0,0,1,0,0,0,0
20095,0,0,1,1,0,1,9
20096,0,0,1,0,0,0,2
20097,0,0,1,1,0,0,2
20098,0,0,1,0,0,1,7
20099,0,0,1,0,0,0,5
20100,0,0,1,0,0,0,2
20101,0,0,1,0,0,1,7
20102,0,0,1,0,0,1,6
20103,0,0,1,0,0,1,7
20104,0,0,1,0,0,1,2
20105,0,0,1,0,0,1,7
20106,0,0,1,0,0,0,2
20107,0,0,1,0,0,1,3
20108,0,0,1,1,0,0,4
20109,0,0,1,0,0,1,2
20110,0,0,1,1,0,1,2
20111,0,0,1,1,0,1,2
20112,0,0,1,0,0,0,9
20113,0,0,1,0,0,0,2
20114,0,0,1,0,0,1,1
20115,0,0,1,0,0,1,4
20116,0,0,1,0,0,0,6
20117,0,0,1,0,0,0,6
20118,0,0,1,0,0,1,8
20119,0,0,1,0,0,0,0
20120,0,0,1,0,0,1,5
20121,0,0,1,0,0,1,6
20122,0,0,1,1,0,1,8
20123,0,0,1,1,0,1,2
20124,0,0,1,0,0,0,4
20125,0,0,1,0,0,1,2
20126,0,0,1,0,0,1,5
20127,0,0,1,1,0,1,6
20128,0,0,1,0,0,0,10
20129,0,0,1,0,0,0,4
20130,0,0,1,0,0,1,1
20131,0,0,1,1,0,1,2
20132,0,0,1,0,0,1,7
20133,0,0,1,0,0,1,6
20134,0,0,1,0,0,1,1
20135,0,0,1,0,0,1,9
20136,0,0,1,0,0,0,1
20137,0,0,1,0,0,0,2
20138,0,0,1,1,0,0,10
20139,0,0,1,0,0,1,5
20140,0,0,1,0,0,1,8
20141,0,0,1,0,0,1,0
20142,0,0,1,0,0,1,7
20143,0,0,1,0,0,1,1
20144,0,0,1,1,0,1,2
20145,0,0,1,0,0,1,0
20146,0,0,1,1,0,1,2
20147,0,0,1,0,0,0,0
20148,0,0,1,0,0,1,2
20149,0,0,1,0,0,0,2
20150,0,0,1,0,0,1,8
20151,0,0,1,1,0,1,9
20152,0,0,1,0,0,1,2
20153,0,0,1,0,0,1,2
20154,0,0,1,0,0,1,5
20155,0,0,1,1,0,1,10
20156,0,0,1,0,0,0,7
20157,0,0,1,0,0,0,4
20158,0,0,1,0,0,1,6
20159,0,0,1,0,0,1,2
20160,0,0,1,0,0,1,8
20161,0,0,1,0,0,1,4
20162,0,0,1,0,0,0,5
20163,0,0,1,1,0,1,6
20164,0,0,1,1,0,1,2
20165,0,0,1,0,0,1,2
20166,0,0,1,0,0,1,6
20167,0,0,1,0,0,1,3
20168,0,0,1,0,0,0,3
20169,0,0,1,0,0,1,2
20170,0,0,1,0,0,0,10
20171,0,0,1,0,0,0,1
20172,0,0,1,1,0,1,6
20173,0,0,1,0,0,1,7
20174,0,0,1,1,0,1,0
20175,0,0,1,1,0,0,3
20176,0,0,1,0,0,1,2
20177,0,0,1,1,0,0,2
20178,0,0,1,0,0,1,2
20179,0,0,1,0,0,1,8
20180,0,0,1,0,0,1,2
20181,0,0,1,0,0,1,6
20182,0,0,1,0,0,0,10
20183,0,0,1,0,0,1,5
20184,0,0,1,0,0,1,0
20185,0,0,1,0,0,1,4
20186,0,0,1,0,0,1,7
20187,0,0,1,0,0,1,10
20188,0,0,1,0,0,1,8
20189,0,0,1,0,0,1,7
20190,0,0,1,0,0,0,2
20191,0,0,1,0,0,1,6
20192,0,0,1,0,0,1,9
20193,0,0,1,1,0,1,2
20194,0,0,1,1,0,1,9
20195,0,0,1,1,0,1,2
20196,0,0,1,0,0,1,4
20197,0,0,1,0,0,1,4
20198,0,0,1,0,0,1,9
20199,0,0,1,0,0,1,4
20200,0,0,1,0,0,1,10
20201,0,0,1,0,0,1,6
20202,0,0,1,0,0,0,6
20203,0,0,1,1,0,1,2
20204,0,0,1,0,0,0,2
20205,0,0,1,0,0,1,6
20206,0,0,1,0,0,0,2
20207,0,0,1,0,0,1,2
20208,0,0,1,0,0,1,9
20209,0,0,1,1,0,0,6
20210,0,0,1,0,0,1,1
20211,0,0,1,0,0,0,2
20212,0,0,1,0,0,0,2
20213,0,0,1,0,0,1,0
20214,0,0,1,0,0,0,2
20215,0,0,1,0,0,0,2
20216,0,0,1,0,0,1,5
20217,0,0,1,0,0,1,6
20218,0,0,1,0,0,1,2
20219,0,0,1,0,0,0,6
20220,0,0,1,0,0,1,6
20221,0,0,1,0,0,0,2
20222,0,0,1,0,0,1,6
20223,0,0,1,0,0,1,9
20224,0,0,1,0,0,1,5
20225,0,0,1,0,0,1,2
20226,0,0,1,1,0,0,4
20227,0,0,1,0,0,1,9
20228,0,0,1,0,0,0,10
20229,0,0,1,1,0,0,2
20230,0,0,1,0,0,0,2
20231,0,0,1,0,0,1,4
20232,0,0,1,0,0,1,2
20233,0,0,1,0,0,0,1
20234,0,0,1,0,0,0,6
20235,0,0,1,0,0,1,2
20236,0,0,1,0,0,1,6
20237,0,0,1,0,0,0,2
20238,0,0,1,0,0,1,2
20239,0,0,1,1,0,0,5
20240,0,0,1,0,0,1,1
20241,0,0,1,0,0,1,9
20242,0,0,1,1,0,0,2
20243,0,0,1,0,0,0,2
20244,0,0,1,1,0,0,2
20245,0,0,1,0,0,1,6
20246,0,0,1,0,0,0,2
20247,0,0,1,0,0,1,2
20248,0,0,1,0,0,1,7
20249,0,0,1,0,0,1,5
20250,0,0,1,0,0,1,0
20251,0,0,1,0,0,0,2
20252,0,0,1,0,0,1,4
20253,0,0,1,0,0,1,2
20254,0,0,1,0,0,1,2
20255,0,0,1,0,0,1,6
20256,0,0,1,0,0,1,5
20257,0,0,1,1,0,1,2
20258,0,0,1,1,0,0,2
20259,0,0,1,0,0,1,9
20260,0,0,1,0,0,1,7
20261,0,0,1,0,0,1,0
20262,0,0,1,0,0,1,10
20263,0,0,1,0,0,1,2
20264,0,0,1,0,0,1,4
20265,0,0,1,0,0,1,1
20266,0,0,1,0,0,1,6
20267,0,0,1,0,0,1,2
20268,0,0,1,0,0,1,0
20269,0,0,1,0,0,1,2
20270,0,0,1,0,0,1,2
20271,0,0,1,1,0,1,6
20272,0,0,1,0,0,0,5
20273,0,0,1,0,0,1,2
20274,0,0,1,0,0,1,0
20275,0,0,1,0,0,1,0
20276,0,0,1,1,0,1,7
20277,0,0,1,0,0,0,7
20278,0,0,1,0,0,1,2
20279,0,0,1,0,0,1,5
20280,0,0,1,0,0,0,1
20281,0,0,1,0,0,1,6
20282,0,0,1,0,0,1,10
20283,0,0,1,0,0,1,2
20284,0,0,1,1,0,1,2
20285,0,0,1,0,0,1,9
20286,0,0,1,0,0,1,2
20287,0,0,1,0,0,1,4
20288,0,0,1,0,0,0,7
20289,0,0,1,0,0,1,2
20290,0,0,1,1,0,1,5
20291,0,0,1,0,0,1,1
20292,0,0,1,1,0,1,4
20293,0,0,1,0,0,0,2
20294,0,0,1,1,0,1,6
20295,0,0,1,0,0,1,3
20296,0,0,1,0,0,1,5
20297,0,0,1,0,0,1,6
20298,0,0,1,0,0,0,7
20299,0,0,1,0,0,1,9
20300,0,0,1,0,0,1,2
20301,0,0,1,0,0,1,6
20302,0,0,1,0,0,1,7
20303,0,0,1,0,0,0,6
20304,0,0,1,0,0,1,3
20305,0,0,1,0,0,1,7
20306,0,0,1,1,0,1,8
20307,0,0,1,0,0,1,0
20308,0,0,1,0,0,1,9
20309,0,0,1,1,0,1,7
20310,0,0,1,0,0,1,5
20311,0,0,1,0,0,1,6
20312,0,0,1,0,0,1,4
20313,0,0,1,0,0,1,4
20314,0,0,1,0,0,1,10
20315,0,0,1,1,0,1,2
20316,0,0,1,0,0,1,6
20317,0,0,1,0,0,1,6
20318,0,0,1,1,0,1,1
20319,0,0,1,0,0,1,10
20320,0,0,1,0,0,1,7
20321,0,0,1,0,0,0,2
20322,0,0,1,0,0,0,6
20323,0,0,1,0,0,1,2
20324,0,0,1,1,0,1,4
20325,0,0,1,0,0,0,6
20326,0,0,1,0,0,0,4
20327,0,0,1,0,0,1,2
20328,0,0,1,1,0,1,2
20329,0,0,1,1,0,1,2
20330,0,0,1,0,0,1,2
20331,0,0,1,0,0,1,7
20332,0,0,1,0,0,0,0
20333,0,0,1,0,0,1,4
20334,0,0,1,0,0,0,2
20335,0,0,1,0,0,1,5
20336,0,0,1,0,0,1,2
20337,0,0,1,0,0,1,2
20338,0,0,1,0,0,1,1
20339,0,0,1,0,0,0,6
20340,0,0,1,0,0,1,2
20341,0,0,1,0,0,1,2
20342,0,0,1,0,0,1,1
20343,0,0,1,0,0,1,2
20344,0,0,1,0,0,1,4
20345,0,0,1,0,0,1,8
20346,0,0,1,0,0,1,7
20347,0,0,1,0,0,1,7
20348,0,0,1,0,0,1,7
20349,0,0,1,0,0,0,7
20350,0,0,1,0,0,1,3
20351,0,0,1,0,0,0,7
20352,0,0,1,0,0,0,10
20353,0,0,1,0,0,1,5
20354,0,0,1,0,0,0,9
20355,0,0,1,1,0,1,2
20356,0,0,1,0,0,1,4
20357,0,0,1,0,0,1,8
20358,0,0,1,1,0,1,3
20359,0,0,1,0,0,1,9
20360,0,0,1,0,1,1,4
20361,0,0,1,0,0,1,6
20362,0,0,1,0,0,1,6
20363,0,0,1,1,0,1,2
20364,0,0,1,0,0,0,3
20365,0,0,1,0,0,1,5
20366,0,0,1,0,0,1,5
20367,0,0,1,0,0,0,2
20368,0,0,1,0,0,0,4
20369,0,0,1,0,0,1,6
20370,0,0,1,0,0,0,2
20371,0,0,1,0,0,1,6
20372,0,0,1,1,0,1,6
20373,0,0,1,0,0,1,1
20374,0,0,1,0,0,1,7
20375,0,0,1,0,0,1,4
20376,0,0,1,0,0,0,4
20377,0,0,1,0,0,1,9
20378,0,0,1,0,0,0,2
20379,0,0,1,0,0,1,10
20380,0,0,1,0,0,1,1
20381,0,0,1,1,0,1,2
20382,0,0,1,0,0,1,5
20383,0,0,1,0,0,1,6
20384,0,0,1,0,0,1,0
20385,0,0,1,0,0,1,7
20386,0,0,1,0,0,0,2
20387,0,0,1,0,0,1,2
20388,0,0,1,0,0,0,10
20389,0,0,1,0,0,1,6
20390,0,0,1,0,0,1,6
20391,0,0,1,0,0,0,2
20392,0,0,1,0,0,1,0
20393,0,0,1,0,0,0,6
20394,0,0,1,0,0,1,7
20395,0,0,1,1,0,1,7
20396,0,0,1,0,0,1,2
20397,0,0,1,0,0,0,1
20398,0,0,1,0,0,1,9
20399,0,0,1,0,0,0,2
20400,0,0,1,0,0,1,0
20401,0,0,1,0,0,1,4
20402,0,0,1,1,0,1,1
20403,0,0,1,1,0,0,2
20404,0,0,1,0,0,1,6
20405,0,0,1,0,0,1,4
20406,0,0,1,0,0,1,0
20407,0,0,1,1,0,0,2
20408,0,0,1,1,0,1,2
20409,0,0,1,0,0,1,9
20410,0,0,1,1,0,1,1
20411,0,0,1,0,0,1,5
20412,0,0,1,0,0,1,3
20413,0,0,1,0,0,0,2
20414,0,0,1,0,0,1,2
20415,0,0,1,0,0,1,0
20416,0,0,1,1,0,1,9
20417,0,0,1,0,0,1,1
20418,0,0,1,0,0,1,10
20419,0,0,1,0,0,1,2
20420,0,0,1,0,0,1,2
20421,0,0,1,0,0,1,2
20422,0,0,1,0,0,1,2
20423,0,0,1,0,0,1,10
20424,0,0,1,0,0,1,7
20425,0,0,1,0,0,1,6
20426,0,0,1,0,0,1,6
20427,0,0,1,0,0,1,3
20428,0,0,1,1,0,1,10
20429,0,0,1,0,0,1,1
20430,0,0,1,1,0,1,8
20431,0,0,1,1,0,1,7
20432,0,0,1,0,0,0,5
20433,0,0,1,0,0,0,0
20434,0,0,1,0,0,1,1
20435,0,0,1,0,0,1,2
20436,0,0,1,0,0,1,7
20437,0,0,1,0,0,0,10
20438,0,0,1,0,0,0,2
20439,0,0,1,1,0,0,5
20440,0,0,1,0,0,0,10
20441,0,0,1,0,0,1,2
20442,0,0,1,0,0,1,2
20443,0,0,1,1,0,0,2
20444,0,0,1,0,0,1,2
20445,0,0,1,1,0,1,7
20446,0,0,1,0,0,1,7
20447,0,0,1,1,0,1,10
20448,0,0,1,1,0,1,2
20449,0,0,1,0,0,1,0
20450,0,0,1,0,0,0,4
20451,0,0,1,0,0,1,10
20452,0,0,1,0,0,1,8
20453,0,0,1,0,0,1,2
20454,0,0,1,0,0,0,10
20455,0,0,1,1,1,1,8
20456,0,0,1,0,0,1,1
20457,0,0,1,0,0,1,2
20458,0,0,1,0,0,1,6
20459,0,0,1,0,0,0,2
20460,0,0,1,0,0,1,4
20461,0,0,1,0,0,1,5
20462,0,0,1,1,0,1,7
20463,0,0,1,1,0,1,2
20464,0,0,1,0,0,1,6
20465,0,0,1,0,0,1,10
20466,0,0,1,1,0,1,2
20467,0,0,1,0,0,0,2
20468,0,0,1,0,0,1,2
20469,0,0,1,0,0,1,2
20470,0,0,1,0,0,0,2
20471,0,0,1,0,0,1,10
20472,0,0,1,0,0,1,2
20473,0,0,1,0,0,1,6
20474,0,0,1,0,0,1,6
20475,0,0,1,0,0,0,2
20476,0,0,1,0,0,1,2
20477,0,0,1,1,0,1,4
20478,0,0,1,0,0,1,2
20479,0,0,1,0,0,0,5
